run_id,description,lead,overall_psnr,overall_ssim,overall_mse,gridsat_lpips,gridsat_rapsd_l1,csi_220,pod_220,far_220,mslp_err_hpa,max_wind_err,track_km,crps
R4_nath_cascaded_diffusion,Nath et al. — cascaded DDPM (our setting),1,6.467916881336885,0.1887331828474998,0.906796050422332,,1.2841380589148577,0.1072225496856422,0.7031767625825074,0.8850682063748844,6.044294108362759,3.172336569603752,40.90263242698183,0.2421555689402989
R4_nath_cascaded_diffusion,Nath et al. — cascaded DDPM (our setting),2,4.004544727942523,0.0156726280008168,1.6054619480581844,,1.470484477632186,0.0602824943047648,0.9775536809357545,0.9396196384711024,5.892646796563092,3.366746790268842,99.8622469995536,1.0717689309801377
R4_nath_cascaded_diffusion,Nath et al. — cascaded DDPM (our setting),3,4.736702820833991,0.1169809214770793,1.3635466905201183,,1.3465862607254702,0.0772128114120317,0.4598617246814583,0.9114292607911708,7.019917740541346,3.3071083934868084,152.87799582761878,0.1935934722423553
